Sample_Names	Total_Mutations	Cosine_similarity	L1_Norm	L1_Norm_%	100-L1_Norm_%	L2_Norm	L2_Norm_%	100-L2_Norm_%	KL_Divergence	Correlation
Kidney-RCC@SP102913	8046	0.98	1441.787	17.919	82.081	197.239	19.967	80.033	0.0299	0.933
Kidney-RCC@SP102783	9337	0.983	1568.432	16.798	83.202	207.62	18.361	81.639	0.0303	0.941
Kidney-RCC@SP103080	10743	0.967	2389.824	22.245	77.755	343.001	25.652	74.348	0.0504	0.894
Kidney-RCC@SP103436	4386	0.973	961.429	21.92	78.08	123.644	23.084	76.916	0.0477	0.908
Kidney-RCC@SP102804	7206	0.986	1059.395	14.702	85.298	146.293	17.045	82.955	0.0285	0.946
Kidney-RCC@SP102957	35984	0.993	5726.619	15.914	84.086	986.312	11.767	88.233	0.0444	0.992
Kidney-RCC@SP102873	5085	0.946	1218.421	23.961	76.039	199.055	32.693	67.307	0.1037	0.803
Kidney-RCC@SP103213	3425	0.98	573.878	16.756	83.244	82.609	20.061	79.939	0.0345	0.928
Kidney-RCC@SP103467	2255	0.954	612.237	27.15	72.85	83.894	29.921	70.07900000000001	0.0681	0.853
Kidney-RCC@SP103261	8902	0.983	1460.034	16.401	83.599	198.968	18.618	81.382	0.0337	0.938
Kidney-RCC@SP103156	6113	0.983	913.158	14.938	85.062	135.682	18.645	81.355	0.0308	0.936
Kidney-RCC@SP103288	3178	0.965	776.398	24.43	75.57	101.672	26.172	73.828	0.0541	0.881
Kidney-RCC@SP103444	4371	0.967	1005.837	23.012	76.988	138.966	25.664	74.336	0.0536	0.892
Kidney-RCC@SP103685	4759	0.971	977.134	20.532	79.468	136.932	24.319	75.681	0.043	0.889
Kidney-RCC@SP103140	6817	0.987	922.66	13.535	86.465	129.816	15.978	84.022	0.0258	0.953
Kidney-RCC@SP103673	8022	0.977	1290.641	16.089	83.911	213.841	21.109	78.89099999999999	0.0212	0.934
Kidney-RCC@SP102839	4520	0.975	1006.467	22.267	77.733	123.548	22.007	77.993	0.0441	0.923
Kidney-RCC@SP103245	7656	0.982	1244.873	16.26	83.74	172.936	18.899	81.101	0.0335	0.935
Kidney-RCC@SP103037	2396	0.979	425.38	17.754	82.246	58.085	20.317	79.68299999999999	0.0346	0.923
Kidney-RCC@SP103408	5955	0.985	872.728	14.655	85.345	122.057	17.176	82.824	0.0223	0.945
Kidney-RCC@SP103021	5819	0.981	1000.412	17.192	82.80799999999999	135.394	19.199	80.801	0.0346	0.935
Kidney-RCC@SP103679	5616	0.967	1268.289	22.583	77.417	185.047	25.579	74.42099999999999	0.0479	0.909
Kidney-RCC@SP103065	7184	0.986	1098.599	15.292	84.708	145.132	16.919	83.081	0.0261	0.947
Kidney-RCC@SP102965	4883	0.984	715.502	14.653	85.347	105.399	18.177	81.82300000000001	0.033	0.939
Kidney-RCC@SP103221	7313	0.984	1153.813	15.778	84.222	156.825	17.98	82.02	0.0278	0.94
Kidney-RCC@SP103547	6594	0.984	1043.956	15.832	84.168	144.814	17.958	82.042	0.0197	0.947
Kidney-RCC@SP102973	19048	0.958	4434.506	23.281	76.719	1021.891	28.838	71.162	0.0474	0.939
Kidney-RCC@SP103515	7300	0.978	1305.912	17.889	82.111	185.176	20.968	79.032	0.0338	0.921
Kidney-RCC@SP102747	1085	0.948	312.653	28.816	71.184	42.243	31.981	68.019	0.0797	0.82
Kidney-RCC@SP103730	5927	0.983	1003.433	16.93	83.07	134.553	18.565	81.435	0.0322	0.942
Kidney-RCC@SP103535	28099	0.987	4884.511	17.383	82.617	862.708	16.3	83.7	0.0287	0.981
Kidney-RCC@SP102718	7211	0.981	1214.829	16.847	83.15299999999999	170.859	19.46	80.53999999999999	0.0336	0.935
Kidney-RCC@SP103483	3047	0.969	719.546	23.615	76.385	92.534	24.851	75.149	0.052	0.893
Kidney-RCC@SP103428	6586	0.985	963.157	14.624	85.376	137.102	17.468	82.532	0.029	0.945
Kidney-RCC@SP102755	10608	0.981	1714.082	16.158	83.842	249.27	20.191	79.809	0.0333	0.93
Kidney-RCC@SP103694	9599	0.981	1608.367	16.756	83.244	222.53	19.323	80.67699999999999	0.0337	0.933
Kidney-RCC@SP103595	4663	0.979	855.163	18.339	81.661	114.915	20.151	79.849	0.0306	0.931
Kidney-RCC@SP103396	3575	0.957	945.369	26.444	73.556	127.119	28.988	71.012	0.0655	0.856
Kidney-RCC@SP102716	3411	0.983	542.783	15.913	84.087	74.361	18.345	81.655	0.0303	0.937
Kidney-RCC@SP102733	4399	0.958	1044.407	23.742	76.258	153.482	28.832	71.168	0.0672	0.856
Kidney-RCC@SP102989	7069	0.98	1278.064	18.08	81.92	171.218	19.867	80.133	0.0319	0.932
Kidney-RCC@SP103603	7042	0.98	1324.267	18.805	81.195	171.317	19.995	80.005	0.0377	0.931
Kidney-RCC@SP102921	3819	0.974	778.191	20.377	79.623	106.309	22.773	77.227	0.0454	0.911
Kidney-RCC@SP103742	6273	0.986	935.107	14.907	85.093	130.78	17.03	82.97	0.0299	0.955
Kidney-RCC@SP103555	2042	0.919	740.961	36.286	63.714	102.954	39.414	60.586	0.1103	0.758
Kidney-RCC@SP103523	3599	0.972	746.11	20.731	79.269	102.717	23.605	76.395	0.0392	0.9
Kidney-RCC@SP103575	8826	0.971	1816.082	20.577	79.423	260.202	23.938	76.062	0.0442	0.904
Kidney-RCC@SP103045	5264	0.986	772.234	14.67	85.33	104.055	16.717	83.283	0.0237	0.948
Kidney-RCC@SP103455	8647	0.98	1486.562	17.192	82.80799999999999	206.275	19.96	80.03999999999999	0.0354	0.93
Kidney-RCC@SP103856	3225	0.97	685.938	21.269	78.731	95.555	24.269	75.731	0.0542	0.898
Liver-HCC@SP97749	8082	0.965	2016.419	24.95	75.05	262.85	26.5	73.5	0.0462	0.889
Liver-HCC@SP49235	8017	0.95	2360.902	29.449	70.551	316.346	31.717	68.283	0.066	0.851
Liver-HCC@SP50177	10359	0.957	2845.105	27.465	72.535	383.952	29.165	70.83500000000001	0.057	0.873
Liver-HCC@SP97775	36047	0.958	10007.023	27.761	72.239	1427.345	28.813	71.187	0.0613	0.903
Liver-HCC@SP97685	9874	0.964	2814.914	28.508	71.492	372.42	26.983	73.017	0.0654	0.926
Liver-HCC@SP97747	9516	0.971	2101.547	22.084	77.916	294.356	23.906	76.094	0.04	0.924
Liver-HCC@SP97771	25473	0.893	10394.038	40.804	59.196	1676.666	45.233	54.767	0.1509	0.779
Liver-HCC@SP97681	11988	0.973	2715.968	22.656	77.344	354.742	23.249	76.751	0.0384	0.921
Liver-HCC@SP98082	8863	0.96	2231.193	25.174	74.826	309.788	28.388	71.612	0.0504	0.871
Liver-HCC@SP49334	7762	0.974	1581.929	20.38	79.62	215.159	22.824	77.176	0.0382	0.909
Liver-HCC@SP49124	16674	0.969	3929.698	23.568	76.432	556.761	25.219	74.781	0.0562	0.924
Liver-HCC@SP115501	9522	0.953	2634.251	27.665	72.33500000000001	356.606	30.896	69.104	0.0558	0.846
Liver-HCC@SP98305	15440	0.952	4438.955	28.75	71.25	611.334	31.715	68.285	0.0681	0.868
Liver-HCC@SP49247	15145	0.957	4040.079	26.676	73.324	546.374	29.33	70.67	0.0524	0.857
Liver-HCC@SP49328	10826	0.946	3378.947	31.211	68.789	446.257	33.39	66.61	0.0777	0.836
Liver-HCC@SP98092	7034	0.955	1998.762	28.416	71.584	261.029	30.688	69.312	0.0635	0.863
Liver-HCC@SP120755	2747	0.943	886.32	32.265	67.735	120.29	33.954	66.04599999999999	0.0847	0.854
Liver-HCC@SP49417	10679	0.94	3272.318	30.643	69.357	462.495	34.598	65.402	0.0704	0.824
Liver-HCC@SP49175	6568	0.94	1898.617	28.907	71.093	318.525	34.953	65.047	0.1087	0.872
Liver-HCC@SP49223	3694	0.931	1164.866	31.534	68.46600000000001	176.07	37.104	62.896	0.083	0.814
Liver-HCC@SP49187	10880	0.976	2215.342	20.362	79.638	298.91	21.931	78.069	0.0349	0.926
Liver-HCC@SP49157	13295	0.934	4436.043	33.366	66.634	605.673	36.563	63.437	0.0894	0.805
Liver-HCC@SP49379	15647	0.961	3909.886	24.988	75.012	532.472	28.114	71.886	0.0486	0.867
Liver-HCC@SP49541	12240	0.933	3949.672	32.269	67.731	553.46	37.568	62.432	0.0775	0.791
Liver-HCC@SP98164	16532	0.964	3953.652	23.915	76.08500000000001	542.19	26.806	73.194	0.0484	0.886
Liver-HCC@SP49481	3340	0.969	800.082	23.955	76.045	109.776	24.909	75.09100000000001	0.05	0.921
Liver-HCC@SP98078	15414	0.973	2969.206	19.263	80.737	437.509	23.047	76.953	0.036	0.912
Liver-HCC@SP106677	7964	0.952	2156.821	27.082	72.918	297.234	31.055	68.945	0.0796	0.827
Liver-HCC@SP106743	3504	0.927	1165.224	33.254	66.74600000000001	167.473	38.715	61.285	0.099	0.778
Liver-HCC@SP98359	8760	0.973	1821.422	20.792	79.208	244.834	23.255	76.745	0.0387	0.901
Liver-HCC@SP98192	3847	0.927	1182.411	30.736	69.264	191.601	37.695	62.305	0.0916	0.812
Liver-HCC@SP98053	12805	0.961	3372.34	26.336	73.664	438.978	27.829	72.17099999999999	0.0538	0.877
Liver-HCC@SP106631	18974	0.969	4380.13	23.085	76.91499999999999	600.6	24.94	75.06	0.0477	0.909
Liver-HCC@SP49551	11548	0.977	2141.901	18.548	81.452	307.641	21.967	78.033	0.0293	0.925
Liver-HCC@SP49651	7718	0.934	2427.215	31.449	68.551	345.447	37.639	62.361	0.0847	0.792
Liver-HCC@SP98265	18401	0.913	6235.519	33.887	66.113	965.636	41.452	58.548	0.0967	0.745
Liver-HCC@SP98297	14491	0.956	3665.237	25.293	74.707	525.292	29.931	70.069	0.057	0.857
Liver-HCC@SP98060	2284	0.952	648.336	28.386	71.614	101.822	31.414	68.586	0.0719	0.904
Liver-HCC@SP98289	29881	0.981	7234.877	24.212	75.788	1097.584	19.801	80.199	0.062	0.972
Liver-HCC@SP115498	19411	0.949	5512.957	28.401	71.599	770.407	32.023	67.977	0.0602	0.84
Liver-HCC@SP98096	13554	0.934	4359.308	32.163	67.837	614.173	36.452	63.548	0.0747	0.804
Liver-HCC@SP49114	23526	0.964	5760.149	24.484	75.51599999999999	799.273	26.941	73.059	0.0433	0.894
Liver-HCC@SP98090	63686	0.933	20307.286	31.887	68.113	3134.888	36.834	63.166	0.082	0.843
Liver-HCC@SP49286	10268	0.965	2541.898	24.756	75.244	332.127	26.658	73.342	0.0481	0.887
Liver-HCC@SP49469	7288	0.979	1369.054	18.785	81.215	181.039	20.494	79.506	0.0308	0.927
Liver-HCC@SP49205	4899	0.946	1425.344	29.095	70.905	202.029	33.258	66.74199999999999	0.0713	0.841
Liver-HCC@SP98327	10780	0.957	2683.377	24.892	75.108	385.673	29.821	70.179	0.0532	0.859
Liver-HCC@SP49449	3713	0.924	1132.762	30.508	69.492	189.832	38.685	61.315	0.0889	0.807
Liver-HCC@SP49391	5625	0.969	1253.268	22.28	77.72	174.566	24.755	75.245	0.0464	0.906
Liver-HCC@SP49531	17280	0.955	4759.148	27.541	72.459	624.588	29.764	70.236	0.0654	0.844
Liver-HCC@SP49322	7848	0.968	1906.984	24.299	75.701	239.359	25.262	74.738	0.0517	0.885
Liver-HCC@SP49433	6236	0.941	1926.723	30.897	69.10300000000001	276.031	35.232	64.768	0.0721	0.841
Liver-HCC@SP109384	5432	0.954	1534.371	28.247	71.753	205.599	30.518	69.482	0.0624	0.863
Liver-HCC@SP98065	10456	0.927	3260.897	31.187	68.813	492.048	38.188	61.812	0.0876	0.769
Liver-HCC@SP49591	7637	0.988	1300.382	17.027	82.973	178.122	16.191	83.809	0.0291	0.978
Liver-HCC@SP49385	8894	0.969	2107.333	23.694	76.306	277.028	24.687	75.313	0.0408	0.908
Liver-HCC@SP98313	7342	0.954	1978.297	26.945	73.055	270.525	30.1	69.9	0.0565	0.838
Liver-HCC@SP49119	8444	0.958	2332.153	27.619	72.381	308.443	29.349	70.651	0.0542	0.875
Liver-HCC@SP109301	13751	0.962	3585.649	26.076	73.924	466.283	27.561	72.439	0.0614	0.874
Liver-HCC@SP115830	7986	0.947	2157.503	27.016	72.98400000000001	314.817	32.208	67.792	0.0866	0.82
Liver-HCC@SP49229	5869	0.954	1651.243	28.135	71.865	244.969	30.101	69.899	0.071	0.9
Liver-HCC@SP98853	14756	0.989	2706.562	18.342	81.658	365.164	14.994	85.006	0.0325	0.982
Liver-HCC@SP98855	7571	0.96	1972.35	26.051	73.949	273.759	29.412	70.588	0.0596	0.89
Liver-HCC@SP98859	5724	0.932	1939.384	33.882	66.118	272.091	38.177	61.823	0.095	0.814
Liver-HCC@SP98865	3496	0.952	1039.222	29.726	70.274	142.023	32.194	67.806	0.0708	0.877
Liver-HCC@SP98879	13463	0.97	3135.519	23.29	76.71000000000001	418.05	24.435	75.565	0.0437	0.914
Liver-HCC@SP98871	6321	0.966	1612.279	25.507	74.493	210.087	26.25	73.75	0.0536	0.901
Liver-HCC@SP98867	11339	0.981	2219.943	19.578	80.422	290.784	19.257	80.743	0.0346	0.954
Liver-HCC@SP98861	16637	0.941	5139.383	30.891	69.10900000000001	711.051	35.447	64.553	0.0781	0.816
Liver-HCC@SP98877	10724	0.982	1979.846	18.462	81.538	278.576	18.806	81.194	0.0303	0.961
Liver-HCC@SP98889	12659	0.966	3166.579	25.014	74.986	428.583	26.63	73.37	0.0549	0.91
Liver-HCC@SP98887	16052	0.965	4059.627	25.29	74.71000000000001	566.708	26.49	73.51	0.0696	0.916
Liver-HCC@SP98875	11222	0.954	3314.035	29.532	70.468	428.726	30.543	69.457	0.0694	0.864
Liver-HCC@SP98851	3174	0.938	1037.273	32.68	67.32	147.51	36.448	63.552	0.0858	0.848
Liver-HCC@SP98833	5683	0.972	1243.132	21.875	78.125	162.585	23.43	76.57	0.0411	0.908
Liver-HCC@SP98873	13424	0.979	2670.166	19.891	80.10900000000001	375.159	20.608	79.392	0.034	0.95
Liver-HCC@SP98883	10211	0.951	3061.786	29.985	70.015	404.058	31.438	68.562	0.0728	0.855
Liver-HCC@SP98849	5207	0.958	1348.96	25.907	74.093	193.601	29.695	70.305	0.0671	0.888
Liver-HCC@SP98869	4900	0.928	1662.865	33.936	66.064	238.069	39.2	60.8	0.087	0.803
Liver-HCC@SP98893	11922	0.941	3748.97	31.446	68.554	511.881	34.303	65.697	0.081	0.827
Liver-HCC@SP98847	7095	0.97	1675.947	23.622	76.378	231.254	25.315	74.685	0.0508	0.926
Liver-HCC@SP98881	10451	0.957	2996.83	28.675	71.325	423.281	30.234	69.76599999999999	0.0644	0.907
Liver-HCC@SP98841	7944	0.933	2582.669	32.511	67.489	360.786	37.948	62.052	0.0842	0.789
Liver-HCC@SP98845	18819	0.966	5168.539	27.464	72.536	767.61	26.912	73.088	0.0733	0.942
Liver-HCC@SP98839	8377	0.968	2011.296	24.01	75.99	272.864	25.596	74.404	0.0517	0.914
Liver-HCC@SP98843	9785	0.961	2834.498	28.968	71.032	386.556	28.309	71.691	0.0718	0.918
Liver-HCC@SP98863	4035	0.96	1086.953	26.938	73.062	151.406	28.018	71.982	0.0587	0.902
Liver-HCC@SP98891	17932	0.98	3618.243	20.178	79.822	510.71	19.899	80.101	0.0369	0.959
Liver-HCC@SP98885	15937	0.984	2866.946	17.989	82.011	415.085	17.935	82.065	0.0296	0.969
Liver-HCC@SP107047	16098	0.977	3310.261	20.563	79.437	445.23	21.398	78.602	0.0322	0.937
Liver-HCC@SP107050	9664	0.962	2514.347	26.018	73.982	377.956	28.366	71.634	0.0648	0.92
Liver-HCC@SP99261	13144	0.938	4225.622	32.149	67.851	615.608	36.43	63.57	0.0878	0.846
Liver-HCC@SP107052	8247	0.964	2150.702	26.079	73.92099999999999	287.512	26.842	73.158	0.0614	0.908
Liver-HCC@SP99269	10540	0.953	3221.501	30.565	69.435	416.772	30.697	69.303	0.075	0.877
Liver-HCC@SP99271	9430	0.95	2986.316	31.668	68.332	394.371	31.505	68.495	0.0847	0.878
Liver-HCC@SP107056	20633	0.96	5850.889	28.357	71.643	828.021	29.538	70.462	0.0755	0.918
Liver-HCC@SP107060	10931	0.962	2846.837	26.044	73.956	390.962	27.91	72.09	0.0708	0.901
Liver-HCC@SP99279	13608	0.974	3169.84	23.294	76.706	445.708	22.959	77.041	0.0486	0.948
Liver-HCC@SP107063	5822	0.949	1787.61	30.704	69.29599999999999	237.058	31.913	68.087	0.0718	0.856
Liver-HCC@SP107068	8597	0.966	2340.91	27.229	72.771	314.786	26.173	73.827	0.064	0.929
Liver-HCC@SP107071	18703	0.977	4009.612	21.438	78.562	570.448	21.864	78.136	0.0456	0.952
Liver-HCC@SP107073	3401	0.901	1440.013	42.341	57.659	197.944	44.217	55.783	0.1452	0.749
Liver-HCC@SP98896	22909	0.96	6155.819	26.871	73.129	848.425	28.018	71.982	0.0603	0.901
Liver-HCC@SP99003	12165	0.984	1938.016	15.931	84.069	270.437	18.038	81.962	0.0242	0.947
Liver-HCC@SP107076	31855	0.976	6552.54	20.57	79.43	979.241	22.037	77.963	0.0394	0.947
Liver-HCC@SP107078	5331	0.965	1302.431	24.431	75.569	182.728	26.719	73.281	0.0474	0.905
Liver-HCC@SP107080	15047	0.978	2709.861	18.009	81.991	431.532	21.168	78.832	0.0317	0.949
Liver-HCC@SP98898	14593	0.967	3604.612	24.701	75.299	506.62	26.097	73.90299999999999	0.053900000000000003	0.925
Liver-HCC@SP107084	13404	0.974	2830.518	21.117	78.883	374.351	22.516	77.48400000000001	0.0443	0.919
Liver-HCC@SP107088	4934	0.954	1432.103	29.025	70.975	196.12	30.944	69.056	0.0694	0.884
Liver-HCC@SP107091	9263	0.974	2047.827	22.108	77.892	271.728	22.994	77.006	0.0389	0.926
Liver-HCC@SP107094	7382	0.958	2132.522	28.888	71.112	282.519	29.13	70.87	0.0679	0.894
Liver-HCC@SP112224	10764	0.973	2367.551	21.995	78.005	330.109	23.072	76.928	0.037	0.933
Liver-HCC@SP107097	9283	0.976	1987.424	21.409	78.59100000000001	270.179	22.062	77.938	0.0384	0.94
Liver-HCC@SP107101	22272	0.95	6806.009	30.559	69.441	906.047	31.506	68.494	0.0759	0.866
Liver-HCC@SP98900	9708	0.965	2529.978	26.061	73.939	316.124	26.496	73.504	0.0564	0.885
Liver-HCC@SP107104	11691	0.956	3380.347	28.914	71.086	454.078	30.252	69.748	0.0758	0.885
Liver-HCC@SP107109	4783	0.962	1247.417	26.08	73.92	169.066	27.254	72.746	0.0523	0.898
Liver-HCC@SP107111	13710	0.983	2361.194	17.222	82.77799999999999	321.665	18.567	81.43299999999999	0.0277	0.951
Liver-HCC@SP107115	695	0.929	312.668	44.988	55.012	44.516	36.952	63.048	0.1841	0.889
Liver-HCC@SP98902	16772	0.974	3761.779	22.429	77.571	506.947	22.802	77.19800000000001	0.0411	0.934
Liver-HCC@SP107119	13763	0.962	3901.167	28.345	71.655	529.304	28.078	71.922	0.0696	0.916
Liver-HCC@SP98904	8407	0.936	2740.661	32.6	67.4	414.252	36.236	63.764	0.0985	0.86
Liver-HCC@SP98909	20128	0.965	5145.875	25.566	74.434	693.292	26.131	73.869	0.0541	0.911
Liver-HCC@SP107121	21104	0.957	6577.437	31.167	68.833	879.603	29.54	70.46000000000001	0.0768	0.911
Liver-HCC@SP107123	10940	0.954	3078.987	28.144	71.856	445.029	30.707	69.293	0.0657	0.889
Liver-HCC@SP98907	21773	0.972	5155.799	23.68	76.32	684.862	23.619	76.381	0.0474	0.931
Liver-HCC@SP107132	7595	0.937	2695.85	35.495	64.505	375.791	35.447	64.553	0.1178	0.866
Liver-HCC@SP107136	13784	0.967	3321.036	24.093	75.907	473.985	25.954	74.04599999999999	0.053900000000000003	0.92
Liver-HCC@SP107141	4709	0.968	1194.257	25.361	74.639	155.799	25.282	74.718	0.0545	0.919
Liver-HCC@SP98913	12349	0.96	3386.008	27.419	72.581	475.139	29.586	70.414	0.07	0.908
Liver-HCC@SP107146	12548	0.96	3141.553	25.036	74.964	457.401	28.116	71.884	0.0607	0.893
Liver-HCC@SP107150	8835	0.968	2251.997	25.489	74.511	295.353	25.038	74.962	0.0558	0.922
Liver-HCC@SP98915	8165	0.96	2289.672	28.043	71.957	301.456	28.64	71.36	0.0735	0.896
Liver-HCC@SP107152	13341	0.98	2523.939	18.919	81.081	345.081	19.905	80.095	0.033	0.949
Liver-HCC@SP107155	8939	0.964	2324.445	26.003	73.997	326.735	27.491	72.509	0.0661	0.916
Liver-HCC@SP112125	14624	0.97	3703.329	25.324	74.676	518.948	25.275	74.725	0.0668	0.938
Liver-HCC@SP98921	9844	0.973	2160.923	21.952	78.048	320.493	23.253	76.747	0.0427	0.942
Liver-HCC@SP112130	9130	0.975	1965.499	21.528	78.47200000000001	276.421	22.462	77.538	0.0369	0.94
Liver-HCC@SP112133	15182	0.952	4844.55	31.91	68.09	686.043	31.154	68.846	0.0833	0.907
Liver-HCC@SP98925	5818	0.962	1558.233	26.783	73.217	199.381	27.433	72.56700000000001	0.0545	0.882
Liver-HCC@SP112138	6479	0.934	2138.894	33.013	66.987	295.515	36.384	63.616	0.0855	0.806
Liver-HCC@SP112141	20906	0.972	5229.055	25.012	74.988	723.396	24.993	75.007	0.0645	0.944
Liver-HCC@SP98927	15494	0.965	3987.565	25.736	74.264	572.305	27.156	72.844	0.0678	0.923
Liver-HCC@SP112147	10511	0.952	3220.251	30.637	69.363	441.178	32.092	67.908	0.0839	0.891
Liver-HCC@SP112152	7639	0.923	2698.524	35.326	64.674	390.697	41.865	58.135	0.0894	0.798
Liver-HCC@SP112156	9296	0.952	2891.921	31.109	68.89099999999999	394.984	31.643	68.357	0.087	0.893
Liver-HCC@SP98933	11607	0.969	2878.66	24.801	75.199	392.44	25.103	74.89699999999999	0.0546	0.927
Liver-HCC@SP112160	10795	0.964	2676.217	24.791	75.209	381.738	27.045	72.955	0.0582	0.912
Liver-HCC@SP98937	6699	0.957	1997.7	29.821	70.179	280.023	29.951	70.049	0.0845	0.91
Liver-HCC@SP112165	7874	0.962	1998.867	25.386	74.614	281.962	27.652	72.348	0.0454	0.899
Liver-HCC@SP112168	18488	0.973	4079.58	22.066	77.934	564.977	23.393	76.607	0.044	0.93
Liver-HCC@SP98941	19341	0.968	4545.259	23.501	76.499	616.952	25.024	74.976	0.0498	0.91
Liver-HCC@SP112170	17708	0.976	3707.287	20.936	79.064	497.394	21.881	78.119	0.0391	0.937
Liver-HCC@SP112174	5637	0.963	1409.718	25.008	74.992	191.878	26.939	73.061	0.0526	0.893
Liver-HCC@SP98945	5361	0.977	1125.696	20.998	79.002	151.021	21.54	78.46000000000001	0.0475	0.942
Liver-HCC@SP112178	16939	0.971	4164.875	24.587	75.413	529.679	24.028	75.97200000000001	0.048	0.926
Liver-HCC@SP112180	11846	0.958	2875.678	24.276	75.724	449.477	29.237	70.763	0.0588	0.891
Liver-HCC@SP98949	18144	0.965	4534.243	24.99	75.01	608.809	26.664	73.336	0.0507	0.898
Liver-HCC@SP112182	10067	0.966	2538.49	25.216	74.78399999999999	350.881	26.076	73.924	0.0593	0.921
Liver-HCC@SP98953	13781	0.961	3199.956	23.22	76.78	482.322	27.844	72.156	0.0485	0.884
Liver-HCC@SP112186	11775	0.955	3453.526	29.329	70.67099999999999	478.549	30.437	69.563	0.0696	0.898
Liver-HCC@SP98955	21376	0.979	4105.367	19.205	80.795	545.85	20.432	79.568	0.0328	0.935
Liver-HCC@SP112188	20613	0.983	6130.786	29.742	70.258	871.056	18.505	81.495	0.0772	0.979
Liver-HCC@SP112190	22415	0.982	4128.676	18.419	81.581	573.997	19.307	80.693	0.0299	0.956
Liver-HCC@SP112192	17238	0.967	4634.662	26.886	73.114	634.472	26.505	73.495	0.0657	0.931
Liver-HCC@SP112194	14648	0.953	4432.209	30.258	69.742	634.026	30.892	69.108	0.0752	0.903
Liver-HCC@SP98959	6318	0.952	1888.633	29.893	70.107	250.818	30.94	69.06	0.0661	0.865
Liver-HCC@SP112196	12193	0.917	4478.394	36.729	63.271	642.875	41.496	58.504	0.1189	0.778
Liver-HCC@SP112198	10575	0.98	2118.607	20.034	79.96600000000001	290.154	20.158	79.842	0.0343	0.955
Liver-HCC@SP112201	6912	0.945	2287.088	33.089	66.911	317.615	33.951	66.049	0.1042	0.878
Liver-HCC@SP98965	11888	0.963	2993.944	25.185	74.815	406.471	27.151	72.849	0.0526	0.893
Liver-HCC@SP112205	11996	0.969	2918.787	24.331	75.669	398.637	24.974	75.026	0.0557	0.924
Liver-HCC@SP112208	13155	0.946	4363.017	33.166	66.834	581.203	33.219	66.781	0.0872	0.871
Liver-HCC@SP98967	6143	0.97	1390.749	22.64	77.36	188.779	24.36	75.64	0.0441	0.91
Liver-HCC@SP112210	14682	0.959	4273.83	29.109	70.89099999999999	574.452	29.966	70.03399999999999	0.0732	0.905
Liver-HCC@SP112211	15974	0.934	5463.817	34.204	65.79599999999999	786.659	37.593	62.407	0.1043	0.846
Liver-HCC@SP98973	28225	0.963	6850.538	24.271	75.729	958.167	27.199	72.801	0.05	0.888
Liver-HCC@SP112213	16313	0.968	3655.246	22.407	77.593	532.434	25.679	74.321	0.0489	0.916
Liver-HCC@SP50097	22000	0.967	5360.359	24.365	75.635	733.706	25.616	74.384	0.0477	0.916
Liver-HCC@SP112215	14912	0.972	3424.59	22.965	77.035	478.34	24.001	75.999	0.0505	0.937
Liver-HCC@SP112217	17812	0.981	3435.525	19.288	80.712	453.989	19.937	80.063	0.0332	0.949
Liver-HCC@SP98975	10599	0.934	3665.398	34.582	65.418	519.643	36.885	63.115	0.1174	0.846
Liver-HCC@SP112219	18584	0.956	5480.373	29.49	70.51	756.96	30.329	69.67099999999999	0.0794	0.901
Liver-HCC@SP112221	8408	0.954	2350.778	27.959	72.041	326.124	30.225	69.775	0.0677	0.871
Liver-HCC@SP112228	11743	0.965	3162.345	26.93	73.07	447.074	27.359	72.64099999999999	0.0638	0.93
Liver-HCC@SP50099	15710	0.934	5677.598	36.14	63.86	782.856	37.469	62.531	0.1134	0.852
Liver-HCC@SP98981	7554	0.979	1487.222	19.688	80.312	194.26	20.498	79.502	0.0382	0.937
Liver-HCC@SP112234	19272	0.98	3568.911	18.519	81.481	516.591	19.818	80.182	0.0309	0.954
Liver-HCC@SP98985	12158	0.969	2932.011	24.116	75.884	409.374	25.055	74.945	0.0509	0.93
Liver-HCC@SP112237	6913	0.949	2055.714	29.737	70.263	274.959	32.655	67.345	0.0729	0.845
Liver-HCC@SP98989	5918	0.97	1388.383	23.46	76.53999999999999	194.024	24.345	75.655	0.0438	0.93
Liver-HCC@SP112241	10633	0.96	2842.591	26.734	73.26599999999999	388.412	28.73	71.27	0.0596	0.89
Liver-HCC@SP112245	5512	0.97	1267.335	22.992	77.008	171.144	24.357	75.643	0.0469	0.915
Liver-HCC@SP98991	5938	0.945	1749.314	29.46	70.53999999999999	245.063	33.286	66.714	0.0748	0.836
Liver-HCC@SP112248	12093	0.989	2001.017	16.547	83.453	258.426	15.148	84.852	0.0309	0.976
Liver-HCC@SP112051	17920	0.966	4468.05	24.933	75.06700000000001	609.265	25.774	74.226	0.0516	0.914
Liver-HCC@SP98997	30786	0.972	7124.896	23.143	76.857	971.397	23.578	76.422	0.048	0.933
Liver-HCC@SP112252	15932	0.946	4999.623	31.381	68.619	666.625	33.555	66.445	0.0807	0.85
Liver-HCC@SP99001	7470	0.96	2051.526	27.464	72.536	275.431	28.579	71.42099999999999	0.0632	0.894
Liver-HCC@SP112257	2364	0.914	916.805	38.782	61.218	125.676	41.186	58.814	0.1209	0.763
Liver-HCC@SP99007	6629	0.947	2041.158	30.791	69.209	278.243	33.138	66.862	0.0778	0.858
