Chromosome	Start_Position	End_Position	SEQ_ASSAY_ID
8	48772125	48772365	JHU-500STP
8	48773405	48773585	JHU-500STP
8	48774565	48774745	JHU-500STP
8	48774897	48775137	JHU-500STP
8	48775928	48776168	JHU-500STP
8	48777100	48777340	JHU-500STP
8	48790228	48790468	JHU-500STP
8	48792015	48792255	JHU-500STP
8	48793908	48794148	JHU-500STP
8	48794445	48794685	JHU-500STP
8	48798486	48798726	JHU-500STP
8	48800066	48800306	JHU-500STP
8	48801024	48801264	JHU-500STP
8	48801558	48801798	JHU-500STP
8	48802779	48803079	JHU-500STP
8	48805673	48805973	JHU-500STP
8	48809667	48809907	JHU-500STP
8	48810989	48811169	JHU-500STP
8	48812889	48813069	JHU-500STP
8	48815091	48815391	JHU-500STP
8	48817362	48817602	JHU-500STP
8	48824925	48825165	JHU-500STP
8	48826422	48826662	JHU-500STP
8	48827842	48828022	JHU-500STP
8	48830769	48831009	JHU-500STP
8	48839713	48839953	JHU-500STP
8	48840270	48840510	JHU-500STP
8	48841604	48841784	JHU-500STP
8	48842372	48842612	JHU-500STP
8	48843169	48843409	JHU-500STP
8	48845535	48845775	JHU-500STP
8	48846467	48846707	JHU-500STP
8	48847460	48847640	JHU-500STP
8	48848255	48848495	JHU-500STP
8	48848874	48849114	JHU-500STP
8	48852063	48852303	JHU-500STP
8	48855727	48855967	JHU-500STP
8	48856337	48856651	JHU-500STP
8	48866139	48866542	JHU-500STP
8	48866831	48867071	JHU-500STP
8	48868380	48868560	JHU-500STP
8	48869686	48870042	JHU-500STP
8	56854364	56854604	JHU-500STP
8	56858939	56859119	JHU-500STP
8	56860109	56860349	JHU-500STP
8	56862976	56863156	JHU-500STP
8	56863171	56863411	JHU-500STP
8	56864479	56864719	JHU-500STP
8	56866346	56866586	JHU-500STP
8	56879244	56879484	JHU-500STP
8	56882223	56882403	JHU-500STP
8	56910861	56911101	JHU-500STP
8	56911922	56912162	JHU-500STP
8	56922447	56922687	JHU-500STP
8	57078771	57080091	JHU-500STP
8	57080557	57080857	JHU-500STP
8	67476875	67477115	JHU-500STP
8	67478268	67478508	JHU-500STP
8	67478850	67479288	JHU-500STP
8	67484685	67484925	JHU-500STP
8	67485549	67485789	JHU-500STP
8	67488215	67489115	JHU-500STP
8	67492136	67493105	JHU-500STP
8	67504499	67505050	JHU-500STP
8	67505076	67505481	JHU-500STP
8	67507784	67508024	JHU-500STP
8	67509524	67509824	JHU-500STP
8	67511240	67511420	JHU-500STP
8	67513878	67514058	JHU-500STP
8	67514585	67514825	JHU-500STP
8	67524973	67525153	JHU-500STP
8	68864579	68864819	JHU-500STP
8	68930026	68930206	JHU-500STP
8	68931724	68931964	JHU-500STP
8	68934202	68934442	JHU-500STP
8	68939387	68939627	JHU-500STP
8	68942692	68942932	JHU-500STP
8	68950340	68950580	JHU-500STP
8	68956653	68956893	JHU-500STP
8	68965286	68965526	JHU-500STP
8	68968016	68968256	JHU-500STP
8	68972843	68973083	JHU-500STP
8	68981199	68981439	JHU-500STP
8	68982004	68982184	JHU-500STP
8	68984677	68984857	JHU-500STP
8	68989577	68989757	JHU-500STP
8	68992628	68992868	JHU-500STP
8	68992936	68993116	JHU-500STP
8	68995428	68995668	JHU-500STP
8	68999911	69000091	JHU-500STP
8	69002761	69003001	JHU-500STP
8	69005778	69006018	JHU-500STP
8	69009223	69009463	JHU-500STP
8	69011889	69012129	JHU-500STP
8	69017334	69017634	JHU-500STP
8	69020304	69020604	JHU-500STP
8	69021634	69021874	JHU-500STP
8	69027957	69028197	JHU-500STP
8	69030741	69030921	JHU-500STP
8	69031638	69031818	JHU-500STP
8	69032385	69032565	JHU-500STP
8	69033099	69033339	JHU-500STP
8	69039543	69039723	JHU-500STP
8	69046282	69046522	JHU-500STP
8	69050580	69050820	JHU-500STP
8	69058395	69058635	JHU-500STP
8	69069493	69069733	JHU-500STP
8	69103899	69104079	JHU-500STP
8	69104544	69104784	JHU-500STP
8	69129781	69130021	JHU-500STP
8	69136737	69136917	JHU-500STP
8	69143500	69143680	JHU-500STP
8	71025782	71025962	JHU-500STP
8	71033491	71033671	JHU-500STP
8	71036097	71036337	JHU-500STP
8	71036891	71037131	JHU-500STP
8	71039014	71039314	JHU-500STP
8	71040616	71040796	JHU-500STP
8	71040925	71041225	JHU-500STP
8	71044034	71044274	JHU-500STP
8	71050382	71050622	JHU-500STP
8	71053373	71053673	JHU-500STP
8	71056859	71057361	JHU-500STP
8	71060047	71060937	JHU-500STP
8	71067972	71069500	JHU-500STP
8	71071693	71071933	JHU-500STP
8	71074897	71075137	JHU-500STP
8	71075630	71075870	JHU-500STP
8	71078774	71079014	JHU-500STP
8	71082405	71082645	JHU-500STP
8	71086922	71087162	JHU-500STP
8	71126103	71126343	JHU-500STP
8	71128847	71129027	JHU-500STP
8	81888749	81889169	JHU-500STP
8	81892609	81892789	JHU-500STP
8	81896981	81897641	JHU-500STP
8	81899543	81899723	JHU-500STP
8	81903649	81903829	JHU-500STP
8	81905279	81905519	JHU-500STP
8	90947734	90947914	JHU-500STP
8	90949188	90949368	JHU-500STP
8	90955417	90955657	JHU-500STP
8	90958325	90958565	JHU-500STP
8	90959995	90960175	JHU-500STP
8	90965455	90965935	JHU-500STP
8	90967496	90967796	JHU-500STP
8	90970897	90971137	JHU-500STP
8	90976596	90976776	JHU-500STP
8	90982568	90982808	JHU-500STP
8	90983339	90983579	JHU-500STP
8	90990379	90990619	JHU-500STP
8	90992921	90993161	JHU-500STP
8	90993556	90993796	JHU-500STP
8	90994867	90995107	JHU-500STP
8	92972457	92972757	JHU-500STP
8	92982860	92983100	JHU-500STP
8	92988076	92988256	JHU-500STP
8	92998332	92998572	JHU-500STP
8	92999067	92999247	JHU-500STP
8	93003841	93004141	JHU-500STP
8	93017312	93017552	JHU-500STP
8	93023184	93023364	JHU-500STP
8	93026777	93027077	JHU-500STP
8	93029402	93029677	JHU-500STP
8	93074686	93074877	JHU-500STP
8	93088146	93088326	JHU-500STP
8	93107207	93107447	JHU-500STP
8	93107538	93107778	JHU-500STP
8	93115008	93115188	JHU-500STP
9	100437674	100437914	JHU-500STP
9	100447143	100447383	JHU-500STP
9	100449340	100449580	JHU-500STP
9	100451748	100451988	JHU-500STP
9	100455865	100456105	JHU-500STP
9	102588107	102589547	JHU-500STP
9	102589577	102590608	JHU-500STP
9	102590637	102591297	JHU-500STP
9	102594915	102595155	JHU-500STP
9	102595538	102595838	JHU-500STP
9	102606910	102607150	JHU-500STP
9	102609687	102609927	JHU-500STP
9	102625875	102626175	JHU-500STP
9	110247999	110248239	JHU-500STP
9	110249270	110249510	JHU-500STP
9	110249551	110250571	JHU-500STP
9	110251150	110251540	JHU-500STP
9	113431133	113431313	JHU-500STP
9	113444883	113445123	JHU-500STP
9	113449352	113449592	JHU-500STP
9	113457626	113457866	JHU-500STP
9	113459555	113459795	JHU-500STP
9	113496472	113496712	JHU-500STP
9	113509882	113510122	JHU-500STP
9	113530077	113530377	JHU-500STP
9	113538034	113538274	JHU-500STP
9	113538833	113539013	JHU-500STP
9	113547075	113547315	JHU-500STP
9	113547782	113548022	JHU-500STP
9	113549941	113550241	JHU-500STP
9	113562566	113563286	JHU-500STP
9	120470803	120471043	JHU-500STP
9	120474656	120476936	JHU-500STP
9	133589654	133589894	JHU-500STP
9	133710782	133710962	JHU-500STP
9	133729417	133729657	JHU-500STP
9	133730155	133730515	JHU-500STP
9	133738135	133738435	JHU-500STP
9	133747467	133747647	JHU-500STP
9	133748215	133748455	JHU-500STP
9	133750226	133750466	JHU-500STP
9	133753757	133753997	JHU-500STP
9	133755409	133755589	JHU-500STP
9	133755848	133756088	JHU-500STP
9	133759342	133761082	JHU-500STP
9	134001023	134001203	JHU-500STP
9	134002888	134003128	JHU-500STP
9	134003674	134003914	JHU-500STP
9	134004644	134004884	JHU-500STP
9	134006097	134006277	JHU-500STP
9	134007924	134008104	JHU-500STP
9	134008424	134008664	JHU-500STP
9	134010217	134010457	JHU-500STP
9	134011263	134011443	JHU-500STP
9	134014646	134014886	JHU-500STP
9	134015896	134016136	JHU-500STP
9	134019633	134020173	JHU-500STP
9	134021483	134021723	JHU-500STP
9	134022832	134023012	JHU-500STP
9	134025663	134025843	JHU-500STP
9	134025957	134026197	JHU-500STP
9	134027081	134027321	JHU-500STP
9	134034694	134034934	JHU-500STP
9	134038348	134038588	JHU-500STP
9	134039209	134039389	JHU-500STP
9	134039399	134039579	JHU-500STP
9	134049423	134049723	JHU-500STP
9	134050807	134051047	JHU-500STP
9	134053657	134053837	JHU-500STP
9	134062602	134062782	JHU-500STP
9	134064388	134064568	JHU-500STP
9	134067563	134067743	JHU-500STP
9	134070560	134070740	JHU-500STP
9	134072572	134074432	JHU-500STP
9	134076978	134077158	JHU-500STP
9	134090556	134090796	JHU-500STP
9	134098120	134098360	JHU-500STP
9	134103512	134103752	JHU-500STP
9	134105966	134106206	JHU-500STP
9	134107602	134107782	JHU-500STP
9	134108814	134108994	JHU-500STP
9	135771586	135772228	JHU-500STP
9	135772531	135772771	JHU-500STP
9	135772783	135773023	JHU-500STP
9	135776042	135776282	JHU-500STP
9	135776910	135777150	JHU-500STP
9	135777962	135778202	JHU-500STP
9	135779000	135779240	JHU-500STP
9	135779729	135779909	JHU-500STP
9	135780946	135781546	JHU-500STP
9	135782049	135782289	JHU-500STP
9	135782632	135782812	JHU-500STP
9	135785898	135786138	JHU-500STP
9	135786324	135786564	JHU-500STP
9	135786741	135786981	JHU-500STP
9	135787636	135787876	JHU-500STP
9	135796696	135796876	JHU-500STP
9	135797162	135797402	JHU-500STP
9	135798686	135798926	JHU-500STP
9	135800929	135801169	JHU-500STP
9	135802519	135802759	JHU-500STP
9	135804086	135804326	JHU-500STP
9	135973941	135974181	JHU-500STP
9	135975591	135975831	JHU-500STP
9	135976877	135977177	JHU-500STP
9	135977305	135977545	JHU-500STP
9	135977820	135978000	JHU-500STP
9	135978106	135978346	JHU-500STP
9	135978542	135978722	JHU-500STP
9	135979085	135979266	JHU-500STP
9	135979593	135979775	JHU-500STP
9	135981281	135981461	JHU-500STP
9	135981963	135982203	JHU-500STP
9	135982459	135982699	JHU-500STP
9	135983343	135983823	JHU-500STP
9	135984036	135984277	JHU-500STP
9	135984970	135985150	JHU-500STP
9	135985659	135985899	JHU-500STP
9	135987363	135987603	JHU-500STP
9	136004495	136004735	JHU-500STP
9	136898649	136898889	JHU-500STP
9	136899766	136900006	JHU-500STP
9	136901119	136901479	JHU-500STP
9	136905076	136905256	JHU-500STP
9	136905315	136905495	JHU-500STP
9	136906857	136907097	JHU-500STP
9	136910358	136910598	JHU-500STP
9	136913180	136913600	JHU-500STP
9	136915482	136915722	JHU-500STP
9	136916637	136916877	JHU-500STP
9	136917376	136917616	JHU-500STP
9	136918372	136918612	JHU-500STP
9	139390486	139392046	JHU-500STP
9	139393309	139393489	JHU-500STP
9	139393517	139393757	JHU-500STP
9	139394971	139395331	JHU-500STP
9	139396162	139396402	JHU-500STP
9	139396406	139396586	JHU-500STP
9	139396711	139396951	JHU-500STP
9	139397587	139397827	JHU-500STP
9	139399072	139399597	JHU-500STP
9	139399747	139400347	JHU-500STP
9	139400914	139401446	JHU-500STP
9	139401702	139401942	JHU-500STP
9	139402378	139402618	JHU-500STP
9	139402640	139402880	JHU-500STP
9	139403302	139403542	JHU-500STP
9	139404148	139404448	JHU-500STP
9	139405060	139405300	JHU-500STP
9	139405543	139405783	JHU-500STP
9	139407409	139407650	JHU-500STP
9	139407796	139408036	JHU-500STP
9	139408937	139409177	JHU-500STP
9	139409675	139410201	JHU-500STP
9	139410369	139410609	JHU-500STP
9	139411660	139411900	JHU-500STP
9	139412176	139412416	JHU-500STP
9	139412546	139412786	JHU-500STP
9	139413009	139413309	JHU-500STP
9	139413835	139414075	JHU-500STP
9	139417290	139417650	JHU-500STP
9	139418147	139418449	JHU-500STP
9	139438424	139438604	JHU-500STP
9	139793166	139793406	JHU-500STP
9	139793994	139794174	JHU-500STP
9	139794850	139795090	JHU-500STP
9	139802482	139802722	JHU-500STP
9	139804318	139804498	JHU-500STP
9	139810939	139811119	JHU-500STP
9	139814646	139815006	JHU-500STP
9	139815458	139815698	JHU-500STP
9	139818257	139818497	JHU-500STP
9	139820123	139820363	JHU-500STP
9	14088147	14093546	JHU-500STP
9	14100711	14103934	JHU-500STP
9	14107608	14118969	JHU-500STP
9	14119014	14120981	JHU-500STP
9	14125433	14125817	JHU-500STP
9	14146626	14146866	JHU-500STP
9	14150083	14150323	JHU-500STP
9	14155767	14155947	JHU-500STP
9	14179662	14179842	JHU-500STP
9	14306953	14307553	JHU-500STP
9	14313405	14313585	JHU-500STP
9	14398456	14398696	JHU-500STP
9	15465457	15465637	JHU-500STP
9	15466681	15466921	JHU-500STP
9	15468614	15468854	JHU-500STP
9	15468885	15469125	JHU-500STP
9	15469208	15469388	JHU-500STP
9	15469873	15470053	JHU-500STP
9	15471104	15471332	JHU-500STP
9	15472568	15472808	JHU-500STP
9	15473970	15474270	JHU-500STP
9	15478422	15478602	JHU-500STP
9	15479546	15479726	JHU-500STP
9	15485944	15486124	JHU-500STP
9	15486756	15486996	JHU-500STP
9	15489932	15490172	JHU-500STP
9	15506490	15506670	JHU-500STP
9	15510060	15510240	JHU-500STP
9	21968134	21968314	JHU-500STP
9	21968656	21968836	JHU-500STP
9	21970868	21971228	JHU-500STP
9	21974440	21974860	JHU-500STP
9	21994115	21994415	JHU-500STP
9	22005965	22006265	JHU-500STP
9	22008683	22008983	JHU-500STP
9	32630076	32635596	JHU-500STP
9	35074038	35074278	JHU-500STP
9	35074309	35074549	JHU-500STP
9	35074881	35075121	JHU-500STP
9	35075208	35075388	JHU-500STP
9	35075426	35075786	JHU-500STP
9	35075901	35076081	JHU-500STP
9	35076384	35076624	JHU-500STP
9	35076673	35077152	JHU-500STP
9	35077208	35077448	JHU-500STP
9	35078118	35078358	JHU-500STP
9	35078547	35078787	JHU-500STP
9	35079102	35079282	JHU-500STP
9	35079389	35079569	JHU-500STP
9	36840459	36840699	JHU-500STP
9	36846792	36846972	JHU-500STP
9	36881931	36882171	JHU-500STP
9	36923296	36923536	JHU-500STP
9	36966513	36966753	JHU-500STP
9	37002588	37002828	JHU-500STP
9	37006439	37006619	JHU-500STP
9	37014972	37015212	JHU-500STP
9	37020595	37020835	JHU-500STP
9	5021950	5022250	JHU-500STP
9	5029724	5029964	JHU-500STP
9	5044341	5044581	JHU-500STP
9	5050638	5050878	JHU-500STP
9	5054543	5054903	JHU-500STP
9	5055608	5055848	JHU-500STP
9	5064841	5065081	JHU-500STP
9	5066613	5066853	JHU-500STP
9	5068994	5069234	JHU-500STP
9	5069868	5070108	JHU-500STP
9	5072438	5072678	JHU-500STP
9	5073651	5073831	JHU-500STP
9	5077396	5077636	JHU-500STP
9	5078254	5078494	JHU-500STP
9	5080184	5080424	JHU-500STP
9	5080487	5080727	JHU-500STP
9	5081672	5081912	JHU-500STP
9	5089648	5089888	JHU-500STP
9	5090387	5090627	JHU-500STP
9	5090704	5090944	JHU-500STP
9	5122942	5123182	JHU-500STP
9	5126269	5126509	JHU-500STP
9	5126617	5126857	JHU-500STP
9	5456049	5456229	JHU-500STP
9	5457039	5457459	JHU-500STP
9	5462797	5463157	JHU-500STP
9	5465432	5465672	JHU-500STP
9	5466709	5466889	JHU-500STP
9	5467760	5467940	JHU-500STP
9	5522483	5522663	JHU-500STP
9	5534717	5535077	JHU-500STP
9	5549319	5549619	JHU-500STP
9	5557564	5557804	JHU-500STP
9	5563096	5563276	JHU-500STP
9	5569866	5570046	JHU-500STP
9	6720882	6721062	JHU-500STP
9	6792931	6793171	JHU-500STP
9	6805566	6805806	JHU-500STP
9	6814578	6814818	JHU-500STP
9	6849483	6849723	JHU-500STP
9	6879946	6880126	JHU-500STP
9	6887891	6888131	JHU-500STP
9	6893043	6893283	JHU-500STP
9	6980901	6981141	JHU-500STP
9	6984134	6984434	JHU-500STP
9	6986324	6986684	JHU-500STP
9	6990349	6990589	JHU-500STP
9	7011668	7011908	JHU-500STP
9	7013774	7014014	JHU-500STP
9	7015800	7015980	JHU-500STP
9	7046799	7046979	JHU-500STP
9	7049025	7049265	JHU-500STP
9	7103657	7103897	JHU-500STP
9	7128044	7128284	JHU-500STP
9	7165177	7165417	JHU-500STP
9	7169768	7170068	JHU-500STP
9	7174520	7174760	JHU-500STP
9	80336213	80336453	JHU-500STP
9	80343386	80343626	JHU-500STP
9	80409323	80409563	JHU-500STP
9	80412379	80412619	JHU-500STP
9	80430488	80430728	JHU-500STP
9	80537048	80537288	JHU-500STP
9	8317817	8317997	JHU-500STP
9	8319778	8320018	JHU-500STP
9	8331538	8331778	JHU-500STP
9	8338864	8339104	JHU-500STP
9	8340285	8340525	JHU-500STP
9	8341058	8341298	JHU-500STP
9	8341655	8342015	JHU-500STP
9	8375892	8376132	JHU-500STP
9	8376546	8376786	JHU-500STP
9	8389199	8389439	JHU-500STP
9	8404478	8404718	JHU-500STP
9	8436550	8436730	JHU-500STP
9	8437127	8437308	JHU-500STP
9	8449664	8449904	JHU-500STP
9	8454496	8454676	JHU-500STP
9	8460370	8460610	JHU-500STP
9	8465450	8465690	JHU-500STP
9	8470949	8471129	JHU-500STP
9	8484098	8484398	JHU-500STP
9	8485156	8485396	JHU-500STP
9	8485725	8486385	JHU-500STP
9	8492800	8493040	JHU-500STP
9	8497164	8497344	JHU-500STP
9	8499623	8499863	JHU-500STP
9	8500726	8501086	JHU-500STP
9	8504212	8504452	JHU-500STP
9	8507247	8507487	JHU-500STP
9	8517808	8518468	JHU-500STP
9	8521261	8521561	JHU-500STP
9	8523428	8523608	JHU-500STP
9	8524865	8525105	JHU-500STP
9	8526545	8526725	JHU-500STP
9	8527273	8527453	JHU-500STP
9	8528559	8528799	JHU-500STP
9	8633267	8633507	JHU-500STP
9	8636651	8636891	JHU-500STP
9	87285649	87285889	JHU-500STP
9	87317020	87317200	JHU-500STP
9	87317208	87317388	JHU-500STP
9	87322702	87322882	JHU-500STP
9	87325508	87325748	JHU-500STP
9	8733720	8733901	JHU-500STP
9	87338435	87338675	JHU-500STP
9	87339084	87339324	JHU-500STP
9	87342541	87342981	JHU-500STP
9	87354813	87357713	JHU-500STP
9	87358289	87360057	JHU-500STP
9	87366860	87367040	JHU-500STP
9	87425385	87425565	JHU-500STP
9	87475888	87477517	JHU-500STP
9	87482080	87482371	JHU-500STP
9	87486627	87486807	JHU-500STP
9	87549021	87549261	JHU-500STP
9	87563342	87563582	JHU-500STP
9	87570164	87570464	JHU-500STP
9	87635079	87635319	JHU-500STP
9	87636139	87636379	JHU-500STP
9	93606148	93606628	JHU-500STP
9	93607675	93607915	JHU-500STP
9	93624436	93624676	JHU-500STP
9	93626819	93626999	JHU-500STP
9	93627264	93627444	JHU-500STP
9	93629356	93629536	JHU-500STP
9	93636439	93636619	JHU-500STP
9	93636922	93637162	JHU-500STP
9	93639837	93640077	JHU-500STP
9	93641020	93641260	JHU-500STP
9	93649980	93650220	JHU-500STP
9	93650732	93650972	JHU-500STP
9	93657755	93657935	JHU-500STP
9	97863940	97864180	JHU-500STP
9	97869329	97869569	JHU-500STP
9	97873432	97873672	JHU-500STP
9	97873711	97873951	JHU-500STP
9	97876861	97877041	JHU-500STP
9	97879544	97879724	JHU-500STP
9	97887327	97887507	JHU-500STP
9	97888746	97888926	JHU-500STP
9	97897585	97897825	JHU-500STP
9	97912166	97912406	JHU-500STP
9	97933302	97933482	JHU-500STP
9	97934253	97934493	JHU-500STP
9	98002887	98003067	JHU-500STP
9	98009665	98009845	JHU-500STP
9	98011370	98011610	JHU-500STP
9	98209163	98209763	JHU-500STP
9	98211327	98211627	JHU-500STP
9	98212082	98212262	JHU-500STP
9	98215710	98215950	JHU-500STP
9	98218506	98218746	JHU-500STP
9	98220254	98220614	JHU-500STP
9	98221853	98222093	JHU-500STP
9	98224088	98224328	JHU-500STP
9	98229372	98229732	JHU-500STP
9	98230993	98231473	JHU-500STP
9	98232033	98232273	JHU-500STP
9	98238258	98238498	JHU-500STP
9	98238999	98239179	JHU-500STP
9	98239786	98240026	JHU-500STP
9	98240282	98240522	JHU-500STP
9	98241235	98241475	JHU-500STP
9	98242191	98242431	JHU-500STP
9	98242650	98242890	JHU-500STP
9	98244184	98244587	JHU-500STP
9	98247941	98248181	JHU-500STP
9	98268664	98268904	JHU-500STP
9	98278661	98278957	JHU-500STP
9	98278971	98279211	JHU-500STP
X	100604818	100604998	JHU-500STP
X	100608140	100608380	JHU-500STP
X	100608796	100609036	JHU-500STP
X	100609559	100609739	JHU-500STP
X	100611027	100611267	JHU-500STP
X	100611737	100611977	JHU-500STP
X	100612443	100612623	JHU-500STP
X	100613241	100613481	JHU-500STP
X	100613554	100613734	JHU-500STP
X	100614217	100614397	JHU-500STP
X	100615016	100615202	JHU-500STP
X	100615529	100615769	JHU-500STP
X	100617104	100617284	JHU-500STP
X	100617492	100617732	JHU-500STP
X	100624936	100625116	JHU-500STP
X	100626564	100626744	JHU-500STP
X	100629482	100629662	JHU-500STP
X	100630096	100630336	JHU-500STP
X	110366298	110366538	JHU-500STP
X	110385253	110385493	JHU-500STP
X	110388028	110388208	JHU-500STP
X	110389680	110389860	JHU-500STP
X	110390921	110391161	JHU-500STP
X	110395566	110395746	JHU-500STP
X	110406025	110406205	JHU-500STP
X	110406207	110406387	JHU-500STP
X	110406752	110406992	JHU-500STP
X	110416187	110416367	JHU-500STP
X	110435288	110435468	JHU-500STP
X	110435669	110435909	JHU-500STP
X	110437467	110437707	JHU-500STP
X	110439029	110439209	JHU-500STP
X	110439649	110439889	JHU-500STP
X	110459597	110459837	JHU-500STP
X	110463540	110463720	JHU-500STP
X	123156409	123156589	JHU-500STP
X	123159638	123159818	JHU-500STP
X	123164772	123165012	JHU-500STP
X	123171334	123171514	JHU-500STP
X	123176366	123176546	JHU-500STP
X	123178995	123179235	JHU-500STP
X	123181159	123181399	JHU-500STP
